source,target,weight
953356334674969,754714731235299,6
824134184309516,419354211584560,1
932239796787352,1495088257188610,1
10204798822475403,860737533936324,4
1018048494916024,10201672167921800,28
10155446793754148,186148808515277,1
1391136761199554,194325620910446,2
853176388097151,651714434875992,2
918104738256167,626104920823846,2
1681077185449665,836790706371607,1
189143441417858,534358616955445,2
801598629922134,10207599775650491,1
10207798722022064,10205707315110105,2
1576201265937235,4114510398983,1
518208348280785,10204963851398582,1
660442964020765,152463638421546,1
868366709906406,848801285176846,22
544086282419695,728526927191755,4
10205631057920211,10204033929312451,2
843618582366331,1032691310089692,1
918306824952141,874437259272312,6
10202252708293464,941859149171281,1
1620325238246521,1385653208115644,1
851005454948115,10205744659487583,1
859270830774264,10201556444673087,6
624141647728838,714799388588979,1
10203421512452645,10152391423367112,1
10206570023351686,1306369619426349,1
659929074073307,705107422900438,1
1004585082895094,4223887371359,1
4468424204584,10203241732991993,2
1491721001149303,693369250770675,1
1692607077728596,602242873239119,6
10204663069910991,10152425656189226,2
703885256354663,10205056728195774,1
10153205619134320,10204203432223089,1
10203594531327553,1087670214588956,4
1679534508939716,1666742170237595,1
278553465879949,415793825236684,1
156426878193693,10152732025197456,3
10202987778687700,781267528582281,1
1163176683695814,982278311797012,1
762381077172348,645534115548407,1
761340277231257,778221735576385,1
1456242211363513,10204282847384488,4
297350587098628,602242873239119,1
615282351901575,844314275628810,1
783570178321566,10204317321148824,1
1013526635359628,10203912150592395,5
904198852937357,10202510822606756,1
871738952852474,1859733687610500,1
10203198927916940,1469264120060002,1
1556993747868726,10205521051412812,1
1070709949613875,10206346772259462,2
628060890670275,611375892294378,3
1020330804658989,736053043175769,2
10202920179030036,10204099072825534,1
799445463428476,742790435835578,1
621325924630746,767727726591134,6
913288845355322,10202559728731945,1
383428201822605,451374131681009,3
10201870955569976,972032442841684,3
852405894781149,1599011293643783,1
1109359005847568,1128373883923646,1
885504044843489,1474248072900931,2
10204769665742543,10152839873460813,2
1013674808645112,891288794235825,4
952077484823973,852822124745886,3
238582436645484,1602777616604013,1
776553065773706,1197265313633314,1
1401754343469290,380377075465469,5
10152754229988524,545255385594158,6
10205389796089851,10204650412214406,2
768932326513669,972502952838943,11
191658438004366,1295277483860057,2
713140582067916,1074326289262537,3
562940250500855,4764124757318,1
486050154908345,714233558629298,1
1458416931121374,1630689647144305,1
286398641557800,10206602458926930,1
1590534184514306,425491894321907,2
10204550001543812,10205069904124246,1
10205041026887700,613794218756423,6
901375199951753,783520225029740,21
829993483710110,554443918038829,3
1695348344024560,10204216112221868,3
10203349201844612,1096178157060519,1
120981504919566,10205208993722325,1
742349942511842,806754226030406,4
811268448949281,863827847001905,3
10205364599862782,871226092917356,2
1106590129351253,696115073817132,1
1655108014703116,340381266417598,1
911257088959144,191056581236752,3
10153280179294874,698231820283848,1
807688895965511,662609357213482,2
10203969687536424,679827502114138,4
981683175228728,1132048430143113,1
10204521444667595,10152195450596185,1
1042073872471386,1035692533108878,1
236525253377482,245285722480076,20
1522555987999782,479856348832829,1
10204527746526572,10153518005139470,2
774395102612186,173567062703796,2
10201423160659331,10204183663143034,2
412143265599508,10204235777164711,1
787621631250386,10205768917039806,3
1096770600396492,708116699334729,5
941054859250465,10206843417755340,3
10207445695326136,252783765096944,1
752630388139965,847935171924074,4
10200847093019187,10152337725328903,1
1552366764976022,781117331971719,1
284879351679523,201448367032801,1
414236068734722,367967233364790,1
808885389123542,969311779797867,6
551794411588796,10205223959017616,2
10152948300619592,10206002002666880,1
10203778951648130,518582581576291,7
165932790525655,890399294313152,4
10202746085881279,954636231230215,3
10205857782828411,588407107987767,2
944203375594524,10202997571074187,7
10207933524159755,979467752117844,1
695043747219194,800092473397308,3
652289414819238,370919603063826,1
1740559369503580,10206389787522461,2
789603147758469,289983957826901,1
1388986324726258,1044440632236515,3
10203061046238587,10204120519246849,1
798119273561371,1005748622773908,2
757016807693325,960447893967283,2
902542046425051,10201724470179010,5
920597897968833,990161941000919,4
632687180181822,652588521607878,3
697645553618332,1412586038770543,1
1727647827507883,1039394702754332,8
973034046059840,824478030971865,1
946683102114146,1970551876560704,1
923829920994519,950221495030618,1
641153612683608,1501133890169398,2
913608861985380,719589781467445,1
437354106401805,840952075944475,4
928312130575054,852401054831140,4
707200932670556,995636070452077,1
1433911696929512,765874510132283,1
480393755456689,705107422900438,1
602592003173239,1028737720492032,2
10204413005309258,941359712562636,1
786286638148631,10203209551255635,2
790670720995614,1385189278477573,1
952664598087270,711659242293013,1
673173819434087,1835855789977424,4
10204278728675921,1265224883516221,2
1185514544797118,781418345311380,1
10204308312160232,843508892351853,1
10203596563654680,804392086240644,4
798093973574162,825179317554047,2
10207092061836800,1513354668675292,2
738204039567189,784932434929047,2
814172398605367,10201745299433511,1
10203906194368554,1017589614923061,1
664464370273910,783520225029740,2
493368604174361,432271750259076,5
517624298443492,2027756154116765,4
10205915984691029,10205216007499759,2
954207381295946,958330030853020,2
369286203424371,1555865881293571,2
1255760531106897,313339972206598,2
10206062235742435,1618495898402331,1
827369543961592,10204878342741841,2
10204540533904090,10207113694309061,2
608385125951316,659330064242951,2
911507348887871,1634199480193139,1
583814735083863,985487561491295,1
872837746092143,911839038838817,1
862487400452814,458425544290006,1
737159523045561,10200989920267772,1
10202621904641229,10204339519032261,1
838030299600809,10204020014372538,1
968852946459286,10202133929748468,1
792081964238441,221987081550532,1
965764660117983,648627528517836,1
1060442560678571,1051140891597783,2
10152740663779861,872619376094403,2
10201951555430852,10203742740992943,1
887408681314003,561536597305185,5
1744898732499567,143579872651891,1
164267260634882,325379574336014,1
851911318155291,1441407715885507,1
579786468789404,790843727592299,3
949370615085926,435010103328918,1
1043305605722108,1469281366702674,1
543952219082102,665628503538160,1
741087029246355,619068681634919,5
805369289484341,694299063989348,2
877519298942730,456600747806025,3
1474164659569323,1555018071395546,3
10207798722022064,10204380253447762,1
676780032420357,1096642370364712,1
1522901101299931,623791064452964,1
851017928359353,562307697259687,1
10202813506976801,10207369792098561,3
852310384818805,871461002982982,3
857975064290676,665708930197534,1
605677446229829,10204061301948747,1
862012647195377,742011935818550,1
560061440759319,1759298201013046,5
1441947529459488,1669566519936409,5
801717669928405,10206581361796003,3
1799129310343432,10152797059589532,3
563470043858623,260088107522174,2
397074267119176,766165916805445,4
747867845301470,538230416358713,6
10203948873589283,10202731055016377,3
986672971358452,1734108956814371,1
815146568506337,1067629579936235,9
1493364567568543,751065394970646,7
1184905398258340,555784647890558,7
10205794664818828,10201410064092065,2
10204062616781676,910649665630700,1
10152888297163706,770284479734913,3
10207969492090392,497824157041440,2
626276314195986,758123547610228,1
775491585889914,622396937867053,4
10204962090632409,10206346574643697,1
222388088218781,897118546993459,1
627044007388833,406341356180400,1
690450044400209,10204462377013228,3
1279909775367669,303172156539209,1
961484227199363,695840893858871,3
10206595600192925,632730336807051,2
10202799750270828,420834911416173,1
991324314234478,531107670348179,3
10205013876050413,10203383360532278,1
955531801128941,706335299426029,1
10152448966943346,4182300693419,1
1036676983039883,168769716802438,1
1020052818046548,10153090773348029,2
10152725215353301,953019768057522,1
784262341702320,10203164783993527,4
1738251453077945,1784820305078716,1
10203337103094226,10204304201074954,3
1024625404216816,837533072935646,1
10204732513975745,10203727856980273,2
10152764141201084,880305895337721,1
10204050942451309,730167630397387,2
10204540533904090,10202950224049685,1
1013414912003171,10203785856031128,1
877441075620410,864120076966176,1
952077484823973,784977831598653,5
1036141459804112,241214926300950,2
10205221040712743,1114069018674082,1
10152831532664079,917750881570189,3
1433911696929512,823567831009778,1
906547012711606,685926591477643,2
784977831598653,1463147873984867,1
738782022866186,10207175653742253,2
798052120296084,687811924659540,1
719527884762514,231688510667916,1
796889977050747,1564751397075829,5
586384421528558,504721513003570,2
975058002529018,10204186346813896,1
10204373013027618,679698752087615,2
10203397365405837,858281654221911,1
10202517654054842,1453344291656227,1
330810967286153,10153212578304542,1
809640239123791,1014612348552305,1
714037322023081,10202403158379346,4
10204570423331401,716554775059680,1
10152137160282825,717870914915836,1
1710359605854772,651705448283301,2
1459633810988016,10153129274039897,1
10204789364319777,781325718608493,1
10202997571074187,1075945962424978,1
187503688348893,1513468552203306,1
626119524183699,868510589859602,3
604825456303417,838078992910774,1
1566446070259860,746646398755825,1
10203974916146028,10204612130491808,2
10204036441459984,10202612464454062,6
832865403451410,983633201664159,2
567866486658341,10204802240317706,4
988834584547941,929135270454427,6
810556032355506,10202818585325406,3
1114485258623646,419213768237360,2
1562185463808497,838695806173488,2
616795221780789,978515482226701,1
436578763150621,320991478241204,14
352955888192011,10152137160282825,8
10202626670889555,668643583265450,1
644537575601136,677488585691972,2
835848339780082,774724612588305,5
4629568754651,10202931335787734,4
803152076396534,10204657873557807,1
10204410929177448,10207188059206317,1
10206151522853995,579053752199584,1
10202154330338062,10203374410628612,1
1003697579655406,10202602200399655,3
10154953445710244,701256963281724,1
951971558150800,10206090450073625,1
1615616528661476,339379862884243,1
10203179690107696,275060982686710,2
733214320060906,10206770076838633,2
10203533086869292,10152617969993623,1
10200464178362469,10204689697420326,1
10201962019805843,10201408600770855,1
765411076852389,10203344549833201,6
1040113429352802,10204413005309258,4
839475712739883,1067829089910867,1
867417340042952,732064530168073,6
10202906001411108,1064653250220087,5
311299392357403,1124574360919540,3
180686465665735,628247070660835,1
108076542891148,852611824751826,1
1161213137241685,908218065873937,2
746686208689339,638112782910685,1
729118873829716,1486298684967242,1
1005423322804319,10203681995764964,6
10201423160659331,825762477444300,5
672754862842208,1148930228450424,1
10202585128133903,875601612468282,4
956946674319312,10202688611087771,1
759908977363458,10152306142443173,1
863026047045921,683260811740123,9
397139893760499,269122283492625,2
1111155045566074,975871192427605,1
10205410548846490,10204530675774152,10
704290526303313,672450452832370,1
932055023472557,806522159372242,3
835191413186262,1625363627690470,1
333524626819375,1537654063153123,3
1196540157028553,844621678921713,1
10202642603765751,674978312587077,6
10152390012289935,10152462999894003,10
799701450080996,448496778620879,2
892050484148891,1421810144813824,4
1540136866012235,4878029326514,1
1499758070298089,838030299600809,5
739838459381176,822744054404285,1
884760004880936,10204081588750731,1
10202293549515236,893924983981181,1
719382341466258,883175565027157,2
1016580855105109,1187862301246274,1
10206889720941569,1261805997174025,2
10152737086697957,1145935382099936,5
765946636800247,1018434231515485,1
803702539680143,851490778279070,1
725880410819126,10206483393466265,1
313791775482774,1727647827507883,6
877945945605026,1209862605694643,6
4490499597693,908218065873937,1
612622008857123,10204920838118198,3
824682497545004,10152685843366804,2
1374678145891535,622317507888835,8
10202936019146556,799562010096077,1
10202739781013999,10153464914393221,1
2027756154116765,10205240212596092,5
206173073244710,10206648618046187,1
10202667896191777,10203700604616911,1
416186135381235,1043306252361334,1
829080950438952,10203358393074901,1
10152445354107367,828360177202000,1
10205607290415769,575822885853042,1
1641418346078629,10208113197141768,4
513213458833192,1631931820383471,2
1541178552788550,314099998787457,1
1180356811988298,871543879523878,3
1450841855237920,703892446338269,1
847012885341795,1012054158849391,1
1788016481483915,1650349218531063,1
692364330827073,957923917567531,1
10202016202143468,10201223790276188,1
721337947913394,1578671452420975,1
1486991474873817,972303279528921,2
722559291184232,718317064961408,1
871896082826126,10151979934247077,4
10202723924879750,1186177314743645,2
1203591666328420,1463310640662366,1
1044845978875174,10205070629027941,1
10205304955963864,1122910441057281,1
626276314195986,1124758587537548,2
596998383742374,933546873333417,1
1261174090561057,10204477083594527,2
962077790503858,743667468997070,1
768375389897024,915776178447791,2
975003939198855,1109477109196825,1
1000037833361227,322591814806154,2
1191695874248205,781211245268873,1
761874900534385,869049983114279,1
10204827993726684,10204701296198068,2
10203576548031471,818177751546065,1
308119719577278,714307231967033,2
10205727561378398,848737598509885,1
859170887473899,824652337599510,1
851355621580008,700272170071339,5
238599149597183,10201956552554997,4
677993878924380,493415517473224,1
845848952103045,10204169312646098,5
10203868448585398,245495579164034,1
520925834718398,1185868038096970,5
1079461692079933,712937608813206,2
10205336311626365,10204650269405594,1
10203001122242439,740432579364457,1
10202215166660991,896979423707193,2
790529017697395,1146178362108158,2
972195722796102,10202551854778862,1
10202952703045824,856453151097873,1
10205183544690195,1097818120275821,3
742011935818550,315705545479244,12
851490778279070,339408919746537,1
627734093978119,10200653449858164,3
10205079750782295,10152137160282825,1
806101542796010,365763550264238,1
971681639529597,794419567311336,1
10204215422723810,702006519835750,3
697275273644216,10201203875619054,1
1611338889125174,10203459163068365,1
1009291075763078,740432579364457,1
187503688348893,1180770421937220,1
1055623311166231,565490883564106,1
608273779353656,10205587123381986,2
10153208768181826,10153551282542342,1
330810967286153,1298830023476341,1
851978538224475,10204654122693554,2
10204123978601917,997397140273060,1
275210022676002,1524240424511549,1
190985191305040,751872411569310,1
1566763180220435,1164072053628943,1
915221581835770,893395047371670,1
581676498639998,696531080461323,1
568963173240627,771443469558323,1
312517112258423,831209533607399,1
10203499839410294,10202662247702674,1
662395203892008,785242858286172,1
929152947109135,10205881664015849,7
581105895320395,10205794664818828,4
1571706203112807,933955399963152,2
10205861574075715,440609409632101,1
719739361432011,811081355586029,1
980726431969048,870988996278881,1
10205807478244662,375785072590109,3
804917936228435,294300194360483,1
724325624322195,899640823457800,2
982259631799704,10201794103294636,1
608972389256682,984824814876407,1
10201664306312653,802394563104795,1
683816755020832,825466347537491,8
948192528631183,1613812625532158,1
1063941136955778,1270847762928716,5
674990975901767,758341767575552,4
774745172577686,929153517178976,2
10152628929863773,702508343178451,3
10202715192455637,10152450588019772,3
819582144789829,621583167934527,2
776376292454546,686820008054383,1
875878245765889,596861353758251,1
701045923282198,393874960762131,1
242760729482053,1399416903697785,3
1177881642228194,565650493584627,3
867411879936651,10203838825346207,1
828354747185813,935913513102101,2
901689079865035,1123495857676864,5
769379069842700,10203144155504629,1
1616042688661856,765508700196601,4
10203883273341540,830149913708290,2
891691097536685,754058704643871,1
865419140138791,1016563511702876,1
1416344512029225,435984709900947,4
151540031896925,1672440326362342,1
970947342935446,1058078887550645,1
859222204090247,10203026427996535,5
114644239044063,513473602116315,1
813248705399250,933662133355789,1
853975578007244,959825580782714,2
10207198643110226,10205480734356389,1
351407321706296,10203072596644808,3
900699933274877,953632584729877,2
1087806341238253,897634990328204,1
848894355143851,951142281605361,2
10204988456457342,10201983749011652,2
871145536317289,844903178928499,5
823337237676956,914231431920554,2
179442222526508,954720811233700,14
10207132388320338,10211395788793588,1
398677270302332,419356708263408,2
811453178977846,843464332440629,1
313819042098973,953248971393721,1
181661262198036,10202131316084565,1
1532589250338873,742515275783557,1
10202686800188843,10205231186646822,4
10204823623744512,411932295811972,1
898337170211406,1390330324328005,2
851009474920308,603684563057998,1
896030410409807,716337228475285,4
10202913303067089,230471890623043,1
626968384097731,10203193220736706,1
487887581353230,790093227696736,1
980257535340227,10206195778589042,1
866175556745572,886358508062419,1
10152573825913291,722073697851314,2
10204670732072972,823919354326690,1
10202090209651423,695638180482611,1
10203759415820416,775537519186314,1
920438734657524,10207080836211688,4
900895533294324,10201691864098847,2
588776964598246,10206256564912850,2
776430099113682,776430099113682,1
906902066041639,1518081331781709,10
775196212501040,1440187096289510,1
10203561550508783,781419301879536,1
280492012287141,1616042688661856,1
428225170712435,977961088903839,3
10202579183909000,579306062196249,7
914425955242297,1576698229211668,1
990305497654312,1141040122589046,2
10200874302459271,695514920538926,1
245073479016462,278653769159452,2
834774259866446,10200586146454153,1
10204408080152637,768105109896118,3
986780974710465,899969563407891,2
859575204069499,984764431572356,2
1093621737321323,724555797640051,1
107573189583010,736240549760123,5
10203447316918960,847454908606362,1
530641433739871,10201565597300765,3
4089993906011,1080350848666803,1
758075797569950,10152782725546976,2
780046692007571,718016528248786,4
10203648498166524,916416618385999,1
1057757190918900,757625144274181,1
927571763923831,10204505481981548,2
865645916783938,10205904496244877,1
424737094342364,550826155078176,1
795996407111022,396370537188004,12
10202100855899803,742781389146376,4
10209846546660412,1450389861893189,1
10206046211253133,10202721207407409,1
662772803837053,1006555972791787,9
10201643216274077,1645983472300007,2
10153177129198000,1129833647028164,1
1056364384449005,10154927781605494,1
10201353950210314,10204540533904090,5
373422892820298,525648990923667,1
10203654315587110,648513398622832,1
587268531377692,1211245128896108,1
1393344440989860,1869692223285315,1
10152272200063317,10204359435248117,1
10151964843970728,10204091875091322,6
1018282568197283,949600025084207,1
10203092751301424,10203778308791068,1
928278430568197,703602033085549,2
877441075620410,999115736785765,2
1035491639875481,1064867500195022,1
10206874533016674,874916019196059,2
10200309984310072,10203327732106757,1
10204038165899186,483759301805794,2
870063083012097,659516390813498,1
10203927389811882,10203797442004054,2
10204793324905643,837291686331398,1
196117110841615,1764329583834818,2
706360939447961,509937555875599,8
10152970482273462,10205849321965071,2
764566360273477,306473689807815,1
10209866516850992,466895186815760,1
456600747806025,365765350251554,1
777817365601531,10205622467347553,2
373287049687390,605673369552836,1
10203665344745782,4237029659422,1
944715228913123,569152089917952,2
1453103324941476,1639280226398620,5
789282291135253,740111546029843,1
1035491639875481,758460424281502,4
939077712802558,406249409524469,1
792418750893928,792418750893928,3
10203162312777671,579113965556594,1
971748079530366,1448575085430503,1
335426896805231,10205525126437020,7
1511305419140095,1494067494208628,1
1433903480252844,755824487813860,1
767374216714190,1516881131915160,1
903461403004326,941310375934948,1
10204287719662666,1016349075058203,1
627082170734576,10205407293722000,1
10201997912828295,1421433941452882,1
733091460069648,786506698148575,9
309352122817844,562843427160220,2
10202762585532814,10203773831140091,1
10206595170377482,10203864618085875,1
142566589660529,535969399890898,1
475636135906424,10205493561931591,1
10205134626117317,10205223959017616,1
1058398030851602,941099482585017,1
1017208188348765,10208896932972499,1
10203533086869292,10202805835967459,2
465689353641588,682244605222389,2
10203287081376965,847817008654928,2
939457396066152,822419014435394,1
831138110268542,1270536666309167,2
868895116475996,10204245992181936,1
10202744347881149,665519016892518,1
10204497414707845,775130079164580,2
893444327346151,648627528517836,1
782850038406627,750108341697946,10
908620219164646,10203906194368554,1
1124809827574454,1438186299797601,5
729677527177277,1004816459529303,2
894179253932519,1242501662433507,1
10202259870418221,10203777035731368,1
10205292727432072,10206182443976345,1
10202814611750502,1107633529264235,1
10204087989480080,901575676549812,2
990875564271507,546414075494465,6
639860396090241,952808861423791,8
10152633582542732,10204374561874794,1
462454377229626,362795383881886,4
1872378039657828,661765487297055,1
1378341365515818,571093646344794,1
10202091862256551,683972505030792,1
535929353223926,586758704784352,4
959704430718595,639112059470926,2
10203774776151511,10201764417386820,3
10203070765720588,627912630612761,5
879709868719290,1013981035316143,1
396543970499167,861437397268331,1
10205046989203292,910288672391482,1
1013436475356636,904786066204839,2
812148362138443,10201045546539904,1
588776964598246,698682806939349,1
1034914043282536,10205768338270269,4
675393492583958,1072457132768365,1
883203485084714,562809403825509,5
953036024720351,10207519066681553,1
1008640905854928,772838399403665,2
1087498741306367,364862483723327,12
684600741637409,10204441858474540,3
591283561033137,784967834940649,8
708553499228972,696950103752202,1
10153506920559010,10209939390624184,1
1546960948874815,125938834410079,1
895876637103077,744251725597403,2
4232254742224,853042114706106,1
795250750545066,460663830746136,6
723833567672905,10205179718511907,1
630077990404251,1024156207609115,1
1831471260411434,924366430988401,1
818952238134060,10204151417483705,1
760108547389542,673013372753033,3
954521854563245,905609632828628,3
10203902281892446,1098784520148636,2
893480620701206,825762477444300,1
1159544410727575,947445762001315,2
823583251038343,827322307289239,2
4115054411508,10152961431624093,1
1528752610729417,349341845424505,4
10152406453941667,914429665257284,1
580676385377062,10206782284538138,1
775489469149585,762679940432872,1
186558781779225,1494067494208628,13
864142383614533,1739422019654738,8
959568610817531,4128391184840,1
10200828046019747,957177404297269,1
10205893264352936,1131376186877455,2
768839453188593,1573914969508890,1
894347427273081,10206653801642979,1
805509002833854,655865597875875,4
10201443130999218,995168197170217,1
971613129557179,1013168418721745,3
10203366740440725,916269788433835,2
856309144380558,701033343337272,2
621325924630746,651936854960365,2
959825580782714,893635327350711,1
10202974614703875,10202974614703875,2
10152680186224588,10153317609772348,8
10152894100407728,1717731545171536,1
10202754241249639,763945703624788,1
901942773149634,10203502666234803,1
858172427608039,621714914579705,1
450541881715404,10202783108778851,1
10202984465346877,10202164646037273,1
779285982094660,574014272727707,3
10152183204196816,10203060970799454,2
866206950135162,872641756102341,1
619086231553059,184548265390642,1
210292536094975,586691574781189,2
910556179006146,974181009300927,2
554153791381321,309472075872556,4
10203461828425405,10205176902361315,2
909310062447684,762647970444854,1
590014324475425,589297681219988,2
10205354784538604,911861212183001,1
470434803124579,109169639418645,5
10152509370539771,10203315473512885,1
1265224883516221,827681334051512,1
470211863121981,1063488947079565,1
957601367587118,962182157126225,2
786873834762352,902930569728129,2
436797073155622,10209381259756052,1
914501628624214,1106287806129755,2
306022186239196,1696292747287045,1
863708076979405,938982692819628,1
812664288758369,552604554910090,5
831758646874433,801089993291453,1
596140173833899,10202481259246048,2
1841121172779227,1704570499830103,2
10203170791422866,1149314331761211,1
847925578571688,468610926612612,1
868548353181539,734482779965191,3
754258811300229,956379904376575,1
1012309512167406,170406553293494,1
851988408167317,865339063612420,4
949763005035182,10203708479486946,3
777192318960614,10202585974868006,1
691472100888293,323203697838073,3
316435011839754,730060080469436,3
10205076634702742,671479589555535,1
10203652317936482,1027021483979259,6
1787083491525956,705796542846248,3
991324314234478,391587097704382,1
490929437731063,1540136866012235,2
875606442452608,739209962797051,2
1065096410182076,1113252798703463,3
880440555319311,10204537930193123,17
1057799657570204,521004118005841,1
844948362211396,10205195955208287,1
10205410548846490,10205337660104198,1
1367386416624067,1455620014763882,7
531699900312911,1734445010100938,1
751871911551030,946713072008207,1
1579723498913586,759544460787716,2
927536747270974,10207221892207037,1
1058531094172130,642534059240400,1
1208767389140499,1008432069170570,4
1610019015953332,826672094084103,2
1748720042035692,824742250921258,3
941673235862332,711645595646593,1
10204989252436491,1385568954795571,5
1596230770596082,588043887964804,1
972103809470410,1183269488352058,1
832865403451410,814479075275910,6
759629984087624,519302688264372,5
4323817270170,640129489368446,2
752036178171353,10202602200399655,1
10202522633807466,10203318587623756,4
585164908277475,716871648363352,1
10152413504034431,10205142605031984,1
206494876415630,885567098158398,3
754650987918582,949209195099101,2
1043182095708277,744775645612783,1
466024306868100,1521794664720959,2
785101724905882,808714659195664,2
1586879078222607,10203890291122886,1
858514494168319,861760083842468,2
10203905499336831,891395294255013,1
10203685986362503,10202447846396524,4
519302688264372,952763094752751,1
1799129310343432,391289734352182,3
743135599043027,753535771397756,1
415793825236684,10204969010017629,1
10205553916900623,229951840697859,5
266779153493811,742792239148174,1
10205257470147112,757913570952615,1
793577440662817,1746842782209730,2
706456759453418,10201780904404748,2
844686418895643,902283153117405,4
797915303562227,957284347617574,1
586438551490843,10152877789857312,4
10202594220457205,1515637055389651,1
134125133609448,784977831598653,1
611768215611112,980257535340227,3
10152562340692452,715590215145624,1
10152163756468143,10205535830945059,1
665720916888718,831844303571878,1
797556750257241,10203534015178716,3
1147029588641031,732323396859716,1
884029024955149,1526134764280893,6
1193530873993241,1132773676750038,2
673476222783731,1621730564732423,1
10208258567555979,10203873372267833,1
792169597517009,895684380555099,3
10152073605526732,749070341830093,3
728064540577308,802946506392678,2
784262341702320,1660939167523907,1
965107730170598,693511190727374,1
10203302095131502,10203098424367517,3
919385368074924,10203342442476693,2
10152388281849718,1919681798264220,1
383428201822605,808932422556317,4
790296237676960,722949094477311,4
10204134128607461,298725023654419,1
10152869454687872,917105938352914,1
913399208725809,782789075189592,3
849535118411256,882959285048163,1
722572321121828,10203576152302585,3
793036860737911,323411287867386,1
134745607038581,741654149243140,1
532675853555810,1202857676409703,2
846510718695248,747890338690676,5
1005073396186286,1514522365426375,3
10153735569993082,705794596182650,2
500173800119740,132186090455191,3
929067883787901,10203140071967114,2
962579913783864,774240176028021,3
951971558150800,10202582197030856,1
1064327023581345,689675031177481,1
773575042655356,10206113113452994,1
664141070325862,806864472718317,7
10204188707222751,1044021205648210,1
713815095340666,1056901471044397,3
809637195747096,1225033110944210,1
10203571183581184,10202810362960323,1
1620596071544857,1088553964533998,3
142703479459410,788382261308676,12
10204900380932582,925841470764067,4
671515322992772,10203480510372745,2
877441075620410,466024306868100,3
834735613226341,696335970408368,3
10202433519981882,108599542504951,1
669988249810401,1747317925554578,7
751758401570435,10152841524198280,1
862054597191428,725607110952415,2
869651306443396,786284508051058,6
829637633753666,959881487441350,4
10202056059832111,630193650403258,3
628371110597595,605376059582251,1
707942475971087,587929798017947,1
892545857446466,897338473609709,6
10203648914923337,1457169261220293,1
10206829231273144,10152576117398933,1
10205240212596092,1576617719292601,1
668527236517179,648780955198880,4
406811956143615,746174778786624,1
10202987604209545,906902066041639,2
374744769584378,567963220258144,34
219149218433943,944008109049918,1
754971281229616,797254783631275,1
1587552951471119,694825453898332,1
10201271174300194,742515275783557,1
1772016083024644,635296476613014,3
10202849119388858,890055381058475,1
912901645470994,889126214466220,2
408731705974035,1206122006112981,1
379989428842244,688173637932745,3
826411630722942,390133081171968,1
10205795934008518,1383845551915205,9
570248159748943,824541587570120,1
682078675174514,1593073340925552,1
4736090775457,10203953752555714,1
1620224081562233,10204608127655976,2
1432490763713535,1511491335729987,2
833090970120731,944769455586204,1
954173477926036,863855747094257,1
10152546106923655,10202240805652565,1
717012095061865,194984277518341,2
553173268144167,741592535932684,2
772987636089472,896591587060305,1
10205350207218998,609581119188767,1
10204009539985777,1854916481399492,2
915367805212022,869368216426317,4
10210505275374985,1063793820312666,1
696004527172862,716511868415700,2
852094354804863,10202526008212428,1
1448044795224106,806290116076363,3
4444150958307,818408748209054,2
867298883307794,764260263662363,1
10200395769133624,10155411909655161,1
939559442761746,939559442761746,2
769345143088161,10204036911991639,1
903698336320830,1046478992033095,2
1121247474605427,1140834155968043,1
673225829409890,790511327723360,1
552707258222981,924974940852094,3
543852919048074,10201570305099517,5
1007469349268492,1091702180842276,1
10214613560079223,10207495100554408,2
10157351983975136,593026367505203,1
1210286818999992,847646928673933,2
866073270112355,699398036874191,1
820036874686673,935176856512204,3
10204326804468143,745547675508587,1
794120537332268,614994688577316,1
419840718204009,331237883697248,3
851167764913590,339408919746537,1
10203959144117559,863268723751108,1
10203173025310169,10204208851043330,6
1379562222365325,10200921877368875,3
10203849767799526,598360033644091,6
910969198996991,1275707125792627,1
635968199865468,781418345311380,2
10203499839410294,10204742333381180,1
1051140891597783,1043879135634501,3
10203538301515052,10152736894575502,1
816808114996446,841545015868718,1
729719170440079,1256456754383998,1
4289567773871,728510707241486,1
1508097822826355,703885256354663,2
792418750893928,535969399890898,2
592035320936066,1559832047584587,2
970889563008146,1014812015198669,5
1616858858552623,1632597166968553,1
882261618451884,897386390274678,2
10205637518411649,928295520599602,1
229804290781217,1082600941749997,3
1704377163131833,893565527342609,25
950302144980144,503545589783247,1
894981983886229,1441026236206967,2
737327906340435,775681532485591,3
10203281406816480,899306703461629,2
793036860737911,899098930120407,1
10203083335715208,10205881664015849,6
932487246767912,10204183663143034,4
761678727189147,10202654969975450,6
904029742943742,760332824038221,7
873309766018224,631440543635203,2
983920791626485,191434917931338,1
893409494057171,10202775541491261,3
10202293549515236,1476923505924962,3
10153037792279796,10204889353008060,1
547415188770798,736940959710899,1
832742163434419,1185965621413899,1
1578312975785895,1641318046192125,1
1805360566442327,626743950743242,1
10152692910264763,10206109300674450,2
752036178171353,10203693302639988,3
910542375639594,10202430741236154,1
10202972710184792,10204479058839766,3
10204280965518727,1380702405281651,1
10204158311866507,759629984087624,4
397074267119176,1065620760121794,4
726624150717395,690450044400209,2
891340960894103,911870122234165,1
660675814059288,761678727189147,4
804695749582179,682600375129722,1
940714655954469,865033670185350,2
869278973152955,1077203412302872,1
824967110866296,770287609684703,1
10152388281849718,131241947367638,1
10203249421116261,10204103497096320,2
1559670700988966,10200454637364923,2
1657782137771671,931501356866646,2
795334923878115,412868338875612,1
